conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1862399772533064073,Fri Nov 29 07:34:42 +0000 2024,0,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh (ditunggu ya udh crot nih sekali masih tegang :3},1862399772533064073,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862399772533064073,1765788061970182145,Devturu902
1862394980406616493,Fri Nov 29 07:15:39 +0000 2024,1,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh. Cewe sangean sini dong',1862394980406616493,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862394980406616493,1765788061970182145,Devturu902
1862393725563130058,Fri Nov 29 07:10:40 +0000 2024,0,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh. Cewe sangean sini dong temenin dong coli cewe pls,1862393725563130058,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862393725563130058,1765788061970182145,Devturu902
1862391478032769047,Fri Nov 29 07:01:44 +0000 2024,0,Chindo coli cewe ada yg mau liat dm ya,1862391478032769047,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862391478032769047,1765788061970182145,Devturu902
1862390938271981748,Fri Nov 29 06:59:35 +0000 2024,0,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh. Cewe sangean sini dong),1862390938271981748,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862390938271981748,1765788061970182145,Devturu902
1862388600622784628,Fri Nov 29 06:50:18 +0000 2024,1,Cewe vcs yu sama cowo chindo dm ya aku tunggu udh tegang :p,1862388600622784628,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862388600622784628,1765788061970182145,Devturu902
1862385411689267378,Fri Nov 29 06:37:38 +0000 2024,0,Ada cewe hyper ga si pengen minta bantuan vcs :3,1862385411689267378,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862385411689267378,1765788061970182145,Devturu902
1862384470093115564,Fri Nov 29 06:33:53 +0000 2024,2,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh. Cewe sangean sini dong,1862384470093115564,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862384470093115564,1765788061970182145,Devturu902
1862383376772338175,Fri Nov 29 06:29:33 +0000 2024,1,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh. Cewe sangean sini dong!,1862383376772338175,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862383376772338175,1765788061970182145,Devturu902
1862382485210014016,Fri Nov 29 06:26:00 +0000 2024,1,Cewe ada yang lagi colmek ga si pengen liat dong pengen join coli juga :3,1862382485210014016,,,in,pemalu,0,1,0,https://x.com/Devturu902/status/1862382485210014016,1765788061970182145,Devturu902
1862380262027588018,Fri Nov 29 06:17:10 +0000 2024,0,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli crot,1862380262027588018,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862380262027588018,1765788061970182145,Devturu902
1862378670545150070,Fri Nov 29 06:10:51 +0000 2024,0,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli. Aku tunggu,1862378670545150070,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862378670545150070,1765788061970182145,Devturu902
1862377143319384554,Fri Nov 29 06:04:46 +0000 2024,0,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli&lt;3,1862377143319384554,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862377143319384554,1765788061970182145,Devturu902
1862210001462599983,Thu Nov 28 19:00:37 +0000 2024,0,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli!,1862210001462599983,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862210001462599983,1765788061970182145,Devturu902
1862206962790015117,Thu Nov 28 18:48:32 +0000 2024,0,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli.,1862206962790015117,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862206962790015117,1765788061970182145,Devturu902
1862204107802693676,Thu Nov 28 18:37:12 +0000 2024,1,Cewe ada yang lagi colmek ga si pengen liat dong nanti ak vcsin titit chindo coli,1862204107802693676,,,in,pemalu,0,1,0,https://x.com/Devturu902/status/1862204107802693676,1765788061970182145,Devturu902
1862201457858290120,Thu Nov 28 18:26:40 +0000 2024,2,Mau liat chindo uncut coli? Cewe like dm boleh :3,1862201457858290120,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862201457858290120,1765788061970182145,Devturu902
1862200135163551793,Thu Nov 28 18:21:24 +0000 2024,0,Mau liat chindo uncut coli? Cewe like dm boleh :3 &lt;3,1862200135163551793,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862200135163551793,1765788061970182145,Devturu902
1862198794445869361,Thu Nov 28 18:16:05 +0000 2024,1,Cewe sange dm dong vcs yuk (msub chindo),1862198794445869361,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1862198794445869361,1765788061970182145,Devturu902
1843583107070603743,Tue Oct 08 09:23:59 +0000 2024,0,Cewe vc liatin chindo crot mau ga? Dm dong atau like ak tunggu udh tegang nih,1843583107070603743,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1843583107070603743,1765788061970182145,Devturu902
1843582150010101808,Tue Oct 08 09:20:11 +0000 2024,0,Cewe ada yg bisa bantuin aku crot ga m20 chindo here,1843582150010101808,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1843582150010101808,1765788061970182145,Devturu902
1843572333275181132,Tue Oct 08 08:41:10 +0000 2024,1,Mau liat chindo uncut coli?udah tegang bgt Cewe like dm boleh :3,1843572333275181132,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1843572333275181132,1765788061970182145,Devturu902
1841006189359874387,Tue Oct 01 06:44:14 +0000 2024,1,Cewe ada yg kepo dengan kontol chindo uncut ga sih? Temenin crot yuk DM,1841006189359874387,,,in,pemalu,0,0,0,https://x.com/Devturu902/status/1841006189359874387,1765788061970182145,Devturu902
